SoilType,Season,Rainfall_mm,Temp_C,Humidity_%,RecommendedCrop
Black,Rabi,801,28.2,56,Chickpea
Black,Zaid,876,26.5,66,Chickpea
Black,Zaid,823,28.4,65,Chickpea
Black,Zaid,804,28.2,53,Chickpea
Black,Zaid,838,26.6,55,Chickpea
Black,Zaid,842,26.1,63,Chickpea
Black,Zaid,801,29.6,50,Chickpea
Black,Zaid,815,27.2,69,Chickpea
Black,Kharif,817,29.6,54,Chickpea
Black,Rabi,831,27.6,68,Chickpea
Black,Zaid,846,29.0,59,Chickpea
Black,Kharif,913,28.1,59,Chickpea
Black,Rabi,941,26.3,70,Chickpea
Black,Zaid,944,26.7,52,Chickpea
Black,Rabi,821,27.5,50,Chickpea
Black,Zaid,914,28.9,53,Chickpea
Black,Zaid,855,26.5,56,Chickpea
Black,Zaid,842,29.4,63,Chickpea
Black,Zaid,991,28.8,50,Chickpea
Black,Zaid,904,27.6,61,Chickpea
Black,Zaid,986,26.7,70,Chickpea
Black,Kharif,972,29.1,68,Chickpea
Black,Kharif,828,29.0,70,Chickpea
Black,Rabi,915,29.5,53,Chickpea
Black,Zaid,838,27.7,66,Chickpea
Black,Rabi,967,27.4,52,Chickpea
Black,Rabi,880,28.4,68,Chickpea
Black,Zaid,869,26.8,63,Chickpea
Black,Kharif,942,29.0,56,Chickpea
Black,Rabi,890,26.4,55,Chickpea
Black,Rabi,809,28.9,59,Chickpea
Black,Rabi,827,29.1,69,Chickpea
Black,Zaid,897,26.5,66,Chickpea
Black,Zaid,1000,29.8,67,Chickpea
Black,Rabi,973,26.8,70,Chickpea
Black,Zaid,970,28.6,56,Chickpea
Black,Kharif,947,28.0,54,Chickpea
Black,Rabi,868,27.8,68,Chickpea
Black,Kharif,856,27.9,62,Chickpea
Black,Zaid,972,28.5,69,Chickpea
Black,Zaid,922,27.4,52,Chickpea
Black,Zaid,879,28.3,65,Chickpea
Black,Zaid,936,28.5,66,Chickpea
Black,Kharif,856,28.3,65,Chickpea
Black,Kharif,889,27.9,62,Chickpea
Black,Zaid,839,27.1,50,Chickpea
Black,Kharif,898,29.8,67,Chickpea
Black,Zaid,871,28.4,68,Chickpea
Black,Zaid,982,27.0,64,Chickpea
Black,Zaid,802,29.0,55,Chickpea
Black,Rabi,828,28.1,62,Chickpea
Black,Kharif,802,28.0,70,Chickpea
Black,Kharif,981,26.2,65,Chickpea
Black,Rabi,839,26.2,65,Chickpea
Black,Kharif,831,26.8,54,Chickpea
Black,Kharif,988,26.4,59,Chickpea
Black,Zaid,913,29.3,66,Chickpea
Black,Kharif,871,27.1,57,Chickpea
Black,Kharif,970,26.8,70,Chickpea
Black,Rabi,862,27.3,63,Chickpea
Black,Kharif,963,27.3,65,Chickpea
Black,Kharif,881,27.0,64,Chickpea
Black,Kharif,941,26.1,66,Chickpea
Black,Zaid,934,30.0,66,Chickpea
Black,Rabi,841,29.7,70,Chickpea
Black,Kharif,940,26.3,68,Chickpea
Black,Zaid,807,29.5,59,Chickpea
Black,Rabi,853,29.8,57,Chickpea
Black,Rabi,805,28.5,53,Chickpea
Black,Kharif,924,26.2,70,Chickpea
Black,Rabi,812,27.5,67,Chickpea
Black,Kharif,1000,27.6,55,Chickpea
Black,Zaid,949,27.2,56,Chickpea
Black,Zaid,942,29.2,54,Chickpea
Black,Zaid,940,27.8,62,Chickpea
Black,Zaid,844,28.9,53,Chickpea
Black,Rabi,1000,27.6,57,Chickpea
Black,Kharif,891,26.6,66,Chickpea
Black,Rabi,888,27.5,60,Chickpea
Black,Kharif,980,26.9,63,Chickpea
Black,Zaid,981,29.8,66,Chickpea
Black,Kharif,877,26.9,61,Chickpea
Black,Zaid,943,27.7,61,Chickpea
Black,Kharif,910,28.0,57,Chickpea
Black,Rabi,841,27.2,57,Chickpea
Black,Kharif,901,26.3,59,Chickpea
Black,Kharif,920,27.4,67,Chickpea
Black,Zaid,881,29.6,69,Chickpea
Black,Zaid,881,29.5,51,Chickpea
Black,Kharif,804,29.4,64,Chickpea
Black,Rabi,953,28.7,51,Chickpea
Black,Kharif,865,27.5,57,Chickpea
Black,Kharif,840,28.6,69,Chickpea
Black,Zaid,970,28.4,64,Chickpea
Black,Rabi,976,26.8,70,Chickpea
Black,Rabi,825,29.2,53,Chickpea
Black,Rabi,835,28.3,57,Chickpea
Black,Rabi,829,27.8,64,Chickpea
Black,Zaid,996,26.9,60,Chickpea
Black,Kharif,859,28.5,56,Chickpea
Black,Kharif,926,28.4,67,Chickpea
Black,Rabi,821,28.9,58,Chickpea
Black,Rabi,908,29.9,67,Chickpea
Black,Kharif,935,26.6,67,Chickpea
Black,Rabi,915,29.2,52,Chickpea
Black,Rabi,940,26.0,53,Chickpea
Black,Rabi,878,27.7,55,Chickpea
Black,Kharif,898,29.1,64,Chickpea
Black,Zaid,977,26.6,62,Chickpea
Black,Zaid,826,27.4,55,Chickpea
Black,Zaid,801,28.1,67,Chickpea
Black,Kharif,881,29.9,55,Chickpea
Black,Zaid,952,26.3,50,Chickpea
Black,Rabi,918,27.3,57,Chickpea
Black,Zaid,863,28.4,60,Chickpea
Black,Kharif,851,26.3,54,Chickpea
Black,Kharif,897,27.7,60,Chickpea
Black,Rabi,829,26.2,70,Chickpea
Black,Kharif,852,26.5,63,Chickpea
Black,Kharif,834,26.3,55,Chickpea
Black,Kharif,814,26.3,55,Chickpea
Black,Kharif,820,27.6,69,Chickpea
Black,Zaid,966,27.9,60,Chickpea
Black,Zaid,842,26.3,52,Chickpea
Black,Kharif,928,28.6,56,Chickpea
Black,Kharif,903,26.7,57,Chickpea
Black,Zaid,819,26.2,62,Chickpea
Black,Zaid,810,26.6,52,Chickpea
Black,Zaid,923,26.6,53,Chickpea
Black,Zaid,895,26.3,68,Chickpea
Black,Zaid,919,27.4,56,Chickpea
Black,Kharif,961,26.7,51,Chickpea
Black,Rabi,830,26.4,63,Chickpea
Black,Zaid,972,26.5,67,Chickpea
Black,Rabi,872,26.1,67,Chickpea
Black,Kharif,959,29.5,63,Chickpea
Black,Kharif,863,27.6,52,Chickpea
Black,Zaid,969,29.7,70,Chickpea
Black,Zaid,931,28.6,52,Chickpea
Black,Zaid,821,28.2,68,Chickpea
Black,Zaid,866,26.7,67,Chickpea
Black,Zaid,810,27.4,52,Chickpea
Black,Zaid,978,26.3,61,Chickpea
Black,Kharif,814,27.6,62,Chickpea
Black,Kharif,893,28.6,55,Chickpea
Black,Zaid,812,26.4,65,Chickpea
Black,Zaid,922,28.0,64,Chickpea
Black,Zaid,852,28.5,65,Chickpea
Black,Zaid,935,26.2,68,Chickpea
Black,Zaid,925,27.2,59,Chickpea
Black,Kharif,893,26.0,64,Chickpea
Black,Rabi,929,26.3,51,Chickpea
Black,Kharif,873,28.6,57,Chickpea
Black,Rabi,930,28.3,57,Chickpea
Black,Rabi,936,28.0,68,Chickpea
Black,Kharif,931,26.4,67,Chickpea
Black,Zaid,903,26.3,63,Chickpea
Black,Zaid,892,28.8,57,Chickpea
Black,Zaid,924,26.8,64,Chickpea
Black,Rabi,812,30.0,51,Chickpea
Black,Rabi,945,26.8,60,Chickpea
Black,Kharif,902,29.4,62,Chickpea
Black,Zaid,883,29.5,57,Chickpea
Black,Rabi,872,29.2,58,Chickpea
Black,Kharif,956,26.9,60,Chickpea
Black,Zaid,937,26.9,70,Chickpea
Alluvial,Kharif,1066,31.4,73,Lentil
Alluvial,Zaid,1346,29.6,62,Lentil
Alluvial,Rabi,1481,31.8,71,Lentil
Alluvial,Kharif,1391,30.7,78,Lentil
Alluvial,Kharif,1008,31.6,78,Lentil
Alluvial,Zaid,1114,28.3,65,Lentil
Alluvial,Zaid,1062,31.5,68,Lentil
Alluvial,Rabi,1295,28.2,76,Lentil
Alluvial,Kharif,1351,29.3,63,Lentil
Alluvial,Zaid,1093,28.6,67,Lentil
Alluvial,Kharif,1258,28.7,78,Lentil
Alluvial,Zaid,1367,29.7,63,Lentil
Alluvial,Rabi,1156,31.2,78,Lentil
Alluvial,Kharif,1185,29.2,80,Lentil
Alluvial,Kharif,1439,30.8,61,Lentil
Alluvial,Kharif,1302,29.2,70,Lentil
Alluvial,Zaid,1411,28.3,60,Lentil
Alluvial,Rabi,1192,28.6,68,Lentil
Alluvial,Rabi,1102,31.9,76,Lentil
Alluvial,Kharif,1319,30.6,79,Lentil
Alluvial,Rabi,1494,30.6,80,Lentil
Alluvial,Kharif,1033,29.3,71,Lentil
Alluvial,Rabi,1256,31.6,68,Lentil
Alluvial,Kharif,1022,31.8,77,Lentil
Alluvial,Kharif,1110,29.5,62,Lentil
Alluvial,Rabi,1379,29.0,68,Lentil
Alluvial,Zaid,1205,31.9,62,Lentil
Alluvial,Zaid,1223,29.1,69,Lentil
Alluvial,Rabi,1482,31.7,78,Lentil
Alluvial,Kharif,1250,30.4,78,Lentil
Alluvial,Zaid,1153,31.2,77,Lentil
Alluvial,Rabi,1322,31.1,79,Lentil
Alluvial,Kharif,1106,31.7,64,Lentil
Alluvial,Zaid,1213,31.8,77,Lentil
Alluvial,Rabi,1076,28.1,70,Lentil
Alluvial,Kharif,1376,28.7,79,Lentil
Alluvial,Rabi,1256,30.5,70,Lentil
Alluvial,Zaid,1336,28.8,62,Lentil
Alluvial,Kharif,1463,31.3,68,Lentil
Alluvial,Rabi,1114,29.9,73,Lentil
Alluvial,Rabi,1000,29.2,60,Lentil
Alluvial,Rabi,1095,28.5,61,Lentil
Alluvial,Kharif,1376,29.0,67,Lentil
Alluvial,Kharif,1187,30.6,76,Lentil
Alluvial,Zaid,1281,30.4,78,Lentil
Alluvial,Kharif,1149,31.5,69,Lentil
Alluvial,Zaid,1095,31.1,70,Lentil
Alluvial,Rabi,1085,28.8,60,Lentil
Alluvial,Zaid,1259,28.8,74,Lentil
Alluvial,Rabi,1395,30.0,60,Lentil
Alluvial,Kharif,1071,30.8,70,Lentil
Alluvial,Zaid,1144,31.4,78,Lentil
Alluvial,Zaid,1462,29.6,66,Lentil
Alluvial,Kharif,1173,29.1,72,Lentil
Alluvial,Zaid,1069,31.7,69,Lentil
Alluvial,Kharif,1243,29.9,75,Lentil
Alluvial,Rabi,1400,30.8,76,Lentil
Alluvial,Rabi,1348,28.2,65,Lentil
Alluvial,Zaid,1360,28.6,74,Lentil
Alluvial,Zaid,1177,31.3,71,Lentil
Alluvial,Kharif,1083,29.9,66,Lentil
Alluvial,Kharif,1347,30.7,77,Lentil
Alluvial,Rabi,1136,29.0,79,Lentil
Alluvial,Zaid,1201,29.1,79,Lentil
Alluvial,Rabi,1244,28.2,75,Lentil
Alluvial,Rabi,1030,31.8,78,Lentil
Alluvial,Kharif,1365,29.7,66,Lentil
Alluvial,Kharif,1019,30.9,80,Lentil
Alluvial,Kharif,1141,30.4,76,Lentil
Alluvial,Kharif,1364,29.0,69,Lentil
Alluvial,Kharif,1236,29.1,78,Lentil
Alluvial,Rabi,1002,29.8,60,Lentil
Alluvial,Kharif,1462,29.7,66,Lentil
Alluvial,Zaid,1103,31.6,60,Lentil
Alluvial,Zaid,1364,31.6,72,Lentil
Alluvial,Kharif,1002,30.7,60,Lentil
Alluvial,Kharif,1369,31.8,63,Lentil
Alluvial,Kharif,1249,30.4,80,Lentil
Alluvial,Zaid,1480,30.2,71,Lentil
Alluvial,Rabi,1028,28.0,75,Lentil
Alluvial,Kharif,1244,31.3,80,Lentil
Alluvial,Rabi,1160,30.2,79,Lentil
Alluvial,Zaid,1257,31.9,77,Lentil
Alluvial,Kharif,1302,30.4,80,Lentil
Alluvial,Kharif,1119,30.7,60,Lentil
Alluvial,Kharif,1223,30.2,68,Lentil
Alluvial,Rabi,1044,31.9,61,Lentil
Alluvial,Kharif,1246,28.9,75,Lentil
Alluvial,Zaid,1283,31.9,72,Lentil
Alluvial,Kharif,1130,30.6,69,Lentil
Alluvial,Rabi,1014,31.4,68,Lentil
Alluvial,Zaid,1318,31.8,73,Lentil
Alluvial,Rabi,1370,31.0,61,Lentil
Alluvial,Zaid,1499,29.6,65,Lentil
Alluvial,Kharif,1342,31.7,64,Lentil
Alluvial,Zaid,1315,29.9,73,Lentil
Alluvial,Zaid,1287,28.7,61,Lentil
Alluvial,Kharif,1092,29.6,71,Lentil
Alluvial,Kharif,1431,28.4,73,Lentil
Alluvial,Kharif,1058,28.0,74,Lentil
Alluvial,Kharif,1037,30.6,68,Lentil
Alluvial,Rabi,1212,31.9,74,Lentil
Alluvial,Rabi,1220,30.9,79,Lentil
Alluvial,Zaid,1229,30.4,68,Lentil
Alluvial,Zaid,1160,31.1,71,Lentil
Alluvial,Kharif,1080,28.6,71,Lentil
Alluvial,Zaid,1340,30.6,68,Lentil
Alluvial,Zaid,1351,31.7,75,Lentil
Alluvial,Rabi,1203,29.0,60,Lentil
Alluvial,Zaid,1099,28.5,60,Lentil
Alluvial,Rabi,1048,28.1,65,Lentil
Alluvial,Zaid,1355,31.2,65,Lentil
Alluvial,Rabi,1131,28.9,65,Lentil
Alluvial,Zaid,1198,29.3,73,Lentil
Alluvial,Kharif,1160,29.9,76,Lentil
Alluvial,Kharif,1496,31.0,74,Lentil
Alluvial,Rabi,1254,30.2,62,Lentil
Alluvial,Kharif,1059,28.2,67,Lentil
Alluvial,Zaid,1318,28.3,68,Lentil
Alluvial,Rabi,1153,31.2,78,Lentil
Alluvial,Zaid,1223,31.7,78,Lentil
Alluvial,Kharif,1299,31.4,76,Lentil
Alluvial,Zaid,1227,31.7,78,Lentil
Alluvial,Rabi,1063,30.1,61,Lentil
Alluvial,Zaid,1253,28.8,75,Lentil
Alluvial,Rabi,1079,31.3,69,Lentil
Alluvial,Rabi,1161,31.4,63,Lentil
Alluvial,Rabi,1282,31.5,70,Lentil
Alluvial,Kharif,1418,28.2,74,Lentil
Alluvial,Kharif,1003,30.1,70,Lentil
Alluvial,Kharif,1057,28.3,73,Lentil
Alluvial,Rabi,1259,28.9,65,Lentil
Alluvial,Zaid,1014,31.2,79,Lentil
Alluvial,Rabi,1271,29.1,60,Lentil
Alluvial,Zaid,1206,29.1,79,Lentil
Alluvial,Zaid,1387,30.7,68,Lentil
Alluvial,Kharif,1106,28.7,60,Lentil
Alluvial,Rabi,1032,30.9,65,Lentil
Alluvial,Kharif,1381,31.0,71,Lentil
Alluvial,Kharif,1412,29.1,61,Lentil
Alluvial,Rabi,1333,30.7,77,Lentil
Alluvial,Zaid,1278,29.7,65,Lentil
Alluvial,Kharif,1134,29.4,66,Lentil
Alluvial,Rabi,1318,29.4,65,Lentil
Alluvial,Kharif,1062,31.0,74,Lentil
Alluvial,Rabi,1060,30.1,66,Lentil
Alluvial,Kharif,1441,28.8,67,Lentil
Alluvial,Kharif,1362,31.7,79,Lentil
Alluvial,Kharif,1065,29.5,71,Lentil
Alluvial,Kharif,1297,31.4,70,Lentil
Alluvial,Kharif,1192,28.2,76,Lentil
Alluvial,Kharif,1203,28.7,68,Lentil
Alluvial,Rabi,1435,30.4,80,Lentil
Alluvial,Zaid,1181,31.3,63,Lentil
Alluvial,Zaid,1489,29.9,80,Lentil
Alluvial,Zaid,1132,31.0,71,Lentil
Alluvial,Rabi,1108,29.2,76,Lentil
Alluvial,Rabi,1242,29.4,73,Lentil
Alluvial,Zaid,1210,31.0,79,Lentil
Alluvial,Kharif,1016,31.5,61,Lentil
Alluvial,Rabi,1086,28.1,61,Lentil
Alluvial,Kharif,1191,28.1,65,Lentil
Alluvial,Rabi,1132,31.4,75,Lentil
Alluvial,Rabi,1402,31.8,71,Lentil
Alluvial,Rabi,1480,31.3,80,Lentil
Alluvial,Rabi,1132,30.2,63,Lentil
Alluvial,Kharif,1219,31.3,60,Lentil
Alluvial,Kharif,1463,30.3,68,Lentil
Alluvial,Rabi,1106,30.1,70,Lentil
Alluvial,Kharif,1109,29.6,71,Lentil
Alluvial,Rabi,1010,31.1,74,Lentil
Alluvial,Kharif,1199,30.8,75,Lentil
Alluvial,Zaid,1181,31.1,74,Lentil
Alluvial,Rabi,1007,31.2,67,Lentil
Alluvial,Kharif,1340,31.3,75,Lentil
Alluvial,Zaid,1364,30.1,76,Lentil
Alluvial,Zaid,1134,30.1,74,Lentil
Alluvial,Zaid,1012,31.1,71,Lentil
Alluvial,Rabi,1409,28.4,78,Lentil
Alluvial,Zaid,1075,28.9,71,Lentil
Alluvial,Rabi,1156,31.6,67,Lentil
Alluvial,Zaid,1289,30.9,66,Lentil
Alluvial,Kharif,1281,32.0,71,Lentil
Alluvial,Kharif,1191,31.5,69,Lentil
Alluvial,Zaid,1181,28.4,73,Lentil
Alluvial,Zaid,1190,29.9,80,Lentil
Alluvial,Kharif,1153,31.7,67,Lentil
Alluvial,Kharif,1487,29.8,71,Lentil
Alluvial,Rabi,1422,28.9,66,Lentil
Alluvial,Zaid,1131,29.5,69,Lentil
Alluvial,Zaid,1123,29.9,61,Lentil
Alluvial,Zaid,1253,28.5,74,Lentil
Alluvial,Kharif,1060,29.7,64,Lentil
Alluvial,Kharif,1243,28.5,78,Lentil
Alluvial,Zaid,1280,30.5,64,Lentil
Alluvial,Zaid,1090,30.4,74,Lentil
Alluvial,Zaid,1261,28.2,76,Lentil
Alluvial,Zaid,1017,31.8,74,Lentil
Alluvial,Kharif,1286,29.0,75,Lentil
Alluvial,Zaid,1414,31.8,60,Lentil
Alluvial,Kharif,1256,31.5,76,Lentil
Alluvial,Zaid,1348,29.4,63,Lentil
Alluvial,Zaid,1245,28.7,64,Lentil
Alluvial,Zaid,1472,28.5,66,Lentil
Alluvial,Zaid,1377,30.5,69,Lentil
Alluvial,Rabi,1344,29.6,61,Lentil
Alluvial,Kharif,1267,31.5,72,Lentil
Alluvial,Rabi,1029,29.6,66,Lentil
Alluvial,Kharif,1054,28.8,76,Lentil
Alluvial,Kharif,1249,29.6,71,Lentil
Alluvial,Kharif,1124,28.7,75,Lentil
Alluvial,Rabi,1239,29.7,67,Lentil
Alluvial,Zaid,1132,29.5,60,Lentil
Alluvial,Kharif,1452,31.5,69,Lentil
Alluvial,Kharif,1265,29.8,75,Lentil
Alluvial,Zaid,1337,31.6,64,Lentil
Alluvial,Zaid,1006,30.8,61,Lentil
Alluvial,Rabi,1031,30.9,78,Lentil
Alluvial,Rabi,1403,29.5,61,Lentil
Alluvial,Zaid,1403,29.3,78,Lentil
Alluvial,Zaid,1029,29.8,65,Lentil
Alluvial,Kharif,1109,30.4,64,Lentil
Alluvial,Rabi,1217,29.3,64,Lentil
Alluvial,Zaid,1315,29.9,65,Lentil
Alluvial,Rabi,1238,29.5,79,Lentil
Alluvial,Kharif,1195,29.2,72,Lentil
Alluvial,Kharif,1478,28.4,69,Lentil
Alluvial,Rabi,1356,29.1,78,Lentil
Alluvial,Rabi,1453,30.9,67,Lentil
Alluvial,Zaid,1331,28.4,61,Lentil
Alluvial,Zaid,1004,30.4,79,Lentil
Alluvial,Zaid,1028,29.1,66,Lentil
Alluvial,Rabi,1209,30.5,70,Lentil
Alluvial,Zaid,1216,30.3,78,Lentil
Alluvial,Kharif,1385,28.5,70,Lentil
Alluvial,Rabi,1275,30.5,65,Lentil
Alluvial,Kharif,1479,29.3,79,Lentil
Alluvial,Kharif,1479,30.1,78,Lentil
Alluvial,Rabi,1484,29.0,61,Lentil
Alluvial,Kharif,1341,28.3,75,Lentil
Alluvial,Rabi,1128,29.6,80,Lentil
Alluvial,Kharif,1038,31.9,63,Lentil
Alluvial,Rabi,1281,29.6,66,Lentil
Alluvial,Kharif,1141,29.4,64,Lentil
Alluvial,Rabi,1402,30.8,69,Lentil
Alluvial,Zaid,1408,29.4,72,Lentil
Alluvial,Rabi,1404,28.2,61,Lentil
Alluvial,Zaid,1191,31.1,62,Lentil
Alluvial,Kharif,1360,29.7,60,Lentil
Alluvial,Rabi,1060,28.7,67,Lentil
Alluvial,Kharif,1286,31.0,60,Lentil
Alluvial,Rabi,1407,28.8,78,Lentil
Alluvial,Zaid,1179,31.1,70,Lentil
Alluvial,Rabi,1055,28.4,63,Lentil
Alluvial,Rabi,1331,30.0,78,Lentil
Alluvial,Kharif,1085,28.4,68,Lentil
Alluvial,Zaid,1437,30.1,74,Lentil
Alluvial,Rabi,1267,29.5,61,Lentil
Alluvial,Rabi,1198,31.2,76,Lentil
Alluvial,Zaid,1197,30.3,75,Lentil
Alluvial,Zaid,1311,30.8,65,Lentil
Alluvial,Kharif,1160,31.7,60,Lentil
Alluvial,Zaid,1205,28.7,69,Lentil
Alluvial,Kharif,1397,29.5,69,Lentil
Alluvial,Kharif,1075,29.3,60,Lentil
Alluvial,Rabi,1491,28.8,79,Lentil
Alluvial,Kharif,1427,28.0,64,Lentil
Alluvial,Kharif,1325,31.0,61,Lentil
Alluvial,Rabi,1170,31.6,78,Lentil
Alluvial,Zaid,1327,28.7,65,Lentil
Alluvial,Zaid,1498,28.8,75,Lentil
Alluvial,Kharif,1484,28.7,63,Lentil
Alluvial,Kharif,1156,31.2,72,Lentil
Alluvial,Kharif,1040,31.5,68,Lentil
Alluvial,Kharif,1247,31.9,61,Lentil
Alluvial,Kharif,1434,28.8,67,Lentil
Alluvial,Kharif,1053,28.9,60,Lentil
Alluvial,Kharif,1252,30.5,80,Lentil
Alluvial,Kharif,1311,29.0,78,Lentil
Alluvial,Kharif,1197,29.6,80,Lentil
Alluvial,Zaid,1098,28.7,65,Lentil
Alluvial,Rabi,1338,28.4,79,Lentil
Alluvial,Zaid,1343,31.2,67,Lentil
Alluvial,Rabi,1326,29.5,61,Lentil
Alluvial,Rabi,1211,28.0,70,Lentil
Alluvial,Zaid,1080,31.4,62,Lentil
Alluvial,Rabi,1083,29.9,64,Lentil
Alluvial,Zaid,1183,30.0,80,Lentil
Alluvial,Rabi,1359,29.8,69,Lentil
Alluvial,Rabi,1497,30.3,79,Lentil
Alluvial,Kharif,1364,30.8,66,Lentil
Alluvial,Zaid,1190,30.0,70,Lentil
Alluvial,Kharif,1310,29.0,70,Lentil
Alluvial,Kharif,1474,28.4,80,Lentil
Alluvial,Rabi,1364,29.7,61,Lentil
Alluvial,Kharif,1007,28.7,77,Lentil
Alluvial,Rabi,1015,29.1,80,Lentil
Alluvial,Zaid,1196,30.9,76,Lentil
Alluvial,Rabi,1316,29.0,63,Lentil
Alluvial,Kharif,1191,31.2,61,Lentil
Alluvial,Kharif,1153,29.1,80,Lentil
Alluvial,Zaid,1159,30.5,76,Lentil
Alluvial,Rabi,1168,29.8,74,Lentil
Alluvial,Rabi,1358,31.7,75,Lentil
Alluvial,Zaid,1324,31.3,66,Lentil
Alluvial,Zaid,1055,31.7,65,Lentil
Alluvial,Rabi,1455,30.2,66,Lentil
Alluvial,Zaid,1349,30.5,76,Lentil
Alluvial,Zaid,1369,28.8,64,Lentil
Alluvial,Zaid,1480,29.1,74,Lentil
Alluvial,Rabi,1461,30.7,69,Lentil
Alluvial,Kharif,1046,30.6,72,Lentil
Alluvial,Zaid,1013,30.6,71,Lentil
Alluvial,Rabi,1176,28.7,65,Lentil
Alluvial,Rabi,1418,31.3,77,Lentil
Alluvial,Rabi,1443,29.4,62,Lentil
Alluvial,Zaid,1031,29.2,74,Lentil
Alluvial,Rabi,1082,30.6,61,Lentil
Alluvial,Zaid,1272,28.4,70,Lentil
Alluvial,Rabi,1233,30.5,60,Lentil
Alluvial,Rabi,1044,28.6,69,Lentil
Alluvial,Zaid,1476,31.0,62,Lentil
Alluvial,Kharif,1027,28.4,66,Lentil
Alluvial,Rabi,1456,30.7,76,Lentil
Alluvial,Kharif,1157,28.9,63,Lentil
Alluvial,Zaid,1369,31.6,70,Lentil
Alluvial,Rabi,1438,29.2,76,Lentil
Alluvial,Rabi,1089,30.3,78,Lentil
Alluvial,Zaid,1167,31.6,66,Lentil
Alluvial,Kharif,1149,29.6,60,Lentil
Alluvial,Rabi,1268,28.7,69,Lentil
Alluvial,Zaid,1216,29.6,80,Lentil
Alluvial,Rabi,1268,28.8,70,Lentil
Alluvial,Zaid,1340,31.7,67,Lentil
Alluvial,Zaid,1186,30.8,64,Lentil
Alluvial,Zaid,1191,30.7,72,Lentil
Alluvial,Zaid,1371,31.3,68,Lentil
Alluvial,Zaid,1100,30.4,60,Lentil
Alluvial,Rabi,1212,30.9,77,Lentil
Alluvial,Kharif,1090,31.6,73,Lentil
Alluvial,Kharif,1379,31.5,80,Lentil
Alluvial,Rabi,1023,29.0,67,Lentil
Alluvial,Zaid,1007,30.3,70,Lentil
Alluvial,Zaid,1086,30.5,77,Lentil
Alluvial,Kharif,1280,28.5,78,Lentil
Alluvial,Zaid,1411,29.3,60,Lentil
Alluvial,Zaid,1151,31.0,73,Lentil
Alluvial,Zaid,1413,31.2,67,Lentil
Alluvial,Zaid,1313,30.7,74,Lentil
Alluvial,Kharif,1342,29.4,78,Lentil
Alluvial,Rabi,1269,31.4,78,Lentil
Alluvial,Rabi,1034,31.7,65,Lentil
Alluvial,Zaid,1053,29.6,77,Lentil
Alluvial,Zaid,1280,30.0,70,Lentil
Alluvial,Zaid,1278,29.8,68,Lentil
Alluvial,Kharif,1480,31.5,80,Lentil
Alluvial,Kharif,1317,30.6,80,Lentil
Alluvial,Zaid,1273,30.2,70,Lentil
Alluvial,Zaid,1468,29.2,75,Lentil
Alluvial,Zaid,1275,29.4,77,Lentil
Alluvial,Kharif,1210,30.0,76,Lentil
Alluvial,Zaid,1082,29.2,70,Lentil
Alluvial,Rabi,1273,30.5,64,Lentil
Alluvial,Zaid,1028,28.4,64,Lentil
Alluvial,Kharif,1404,30.5,70,Lentil
Alluvial,Zaid,1473,29.3,80,Lentil
Alluvial,Kharif,1263,30.5,67,Lentil
Alluvial,Rabi,1225,31.8,72,Lentil
Alluvial,Rabi,1166,28.4,79,Lentil
Alluvial,Rabi,1230,31.6,64,Lentil
Alluvial,Rabi,1287,31.5,60,Lentil
Alluvial,Rabi,1109,30.3,71,Lentil
Alluvial,Rabi,1069,31.8,73,Lentil
Alluvial,Rabi,1140,28.4,69,Lentil
Alluvial,Kharif,1157,31.4,64,Lentil
Alluvial,Zaid,1182,30.5,61,Lentil
Alluvial,Kharif,1108,29.5,72,Lentil
Alluvial,Zaid,1097,31.1,71,Lentil
Alluvial,Zaid,1337,28.5,62,Lentil
Alluvial,Kharif,1083,29.6,62,Lentil
Alluvial,Kharif,1082,30.8,62,Lentil
Alluvial,Zaid,1445,30.2,74,Lentil
Alluvial,Kharif,1386,29.9,69,Lentil
Alluvial,Zaid,1163,29.6,78,Lentil
Alluvial,Rabi,1063,29.6,74,Lentil
Alluvial,Zaid,1271,28.5,62,Lentil
Alluvial,Rabi,1250,31.4,62,Lentil
Alluvial,Kharif,1353,29.1,74,Lentil
Alluvial,Rabi,1491,31.4,63,Lentil
Alluvial,Rabi,1297,30.7,78,Lentil
Alluvial,Zaid,1315,31.0,75,Lentil
Alluvial,Rabi,1252,31.2,78,Lentil
Alluvial,Rabi,1332,30.4,67,Lentil
Alluvial,Rabi,1389,31.7,73,Lentil
Alluvial,Kharif,1299,28.0,71,Lentil
Alluvial,Rabi,1427,28.9,65,Lentil
Alluvial,Zaid,1474,31.8,60,Lentil
Alluvial,Kharif,1029,29.7,67,Lentil
Alluvial,Zaid,1041,28.7,62,Lentil
Alluvial,Rabi,1203,28.8,69,Lentil
Laterite,Kharif,960,28.9,69,Mustard
Laterite,Kharif,1173,25.7,65,Mustard
Laterite,Zaid,802,26.7,72,Mustard
Laterite,Zaid,923,25.2,67,Mustard
Laterite,Rabi,1169,26.0,68,Mustard
Laterite,Kharif,890,26.2,70,Mustard
Laterite,Rabi,1115,25.7,67,Mustard
Laterite,Rabi,787,26.4,62,Mustard
Laterite,Kharif,803,27.6,67,Mustard
Laterite,Rabi,1064,25.0,64,Mustard
Laterite,Zaid,1173,26.6,64,Mustard
Laterite,Kharif,1046,29.3,64,Mustard
Laterite,Rabi,967,28.8,70,Mustard
